PosID,Position,Name,Salary,FPPG,Game
4,TE,Charles Clay,3500,10.242,Buf@Phi 01:00PM ET
4,TE,Jacob Tamme,3400,10.009,Atl@Car 01:00PM ET
4,TE,Crockett Gillmore,3300,10.12,Sea@Bal 01:00PM ET
4,TE,Heath Miller,3200,8.091,Pit@Cin 01:00PM ET
4,TE,Martellus Bennett,3100,10.445,Was@Chi 01:00PM ET
4,TE,Ladarius Green,3000,9.53,SD@KC 01:00PM ET
4,TE,Eric Ebron,3000,9.07,Det@StL 01:00PM ET
4,TE,Coby Fleener,3000,7.85,Ind@Jax 01:00PM ET
4,TE,Vernon Davis,2900,5.6,Oak@Den 04:05PM ET
4,TE,Owen Daniels,2800,7.792,Oak@Den 04:05PM ET
4,TE,Brent Celek,2800,6.083,Buf@Phi 01:00PM ET
4,TE,Will Tye,2800,5.844,NYG@Mia 08:30PM ET
4,TE,Vance McDonald,2800,4.982,SF@Cle 01:00PM ET
4,TE,Austin Seferian-Jenkins,2700,14,NO@TB 01:00PM ET
4,TE,Zach Miller,2700,5.483,Was@Chi 01:00PM ET
4,TE,Zach Ertz,2600,7.845,Buf@Phi 01:00PM ET
4,TE,Ryan Griffin,2500,8.22,NE@Hou 08:30PM ET
4,TE,Chase Coffman,2500,8.2,Sea@Bal 01:00PM ET
4,TE,Larry Donnell,2500,7.913,NYG@Mia 08:30PM ET
4,TE,Jared Cook,2500,6.175,Det@StL 01:00PM ET
4,TE,Jordan Cameron,2500,5.717,NYG@Mia 08:30PM ET
4,TE,Cameron Brate,2500,5.36,NO@TB 01:00PM ET
4,TE,Jesse James,2500,5.075,Pit@Cin 01:00PM ET
4,TE,Garrett Celek,2500,5.055,SF@Cle 01:00PM ET
4,TE,Anthony Fasano,2500,4.808,Ten@NYJ 01:00PM ET
4,TE,Clive Walford,2500,4.7,Oak@Den 04:05PM ET
4,TE,Lance Kendricks,2500,4.282,Det@StL 01:00PM ET
4,TE,Maxx Williams,2500,4.18,Sea@Bal 01:00PM ET
4,TE,Mychal Rivera,2500,3.658,Oak@Den 04:05PM ET
4,TE,Luke Willson,2500,3.527,Sea@Bal 01:00PM ET
4,TE,Justin Perillo,2500,3.486,Dal@GB 04:25PM ET
4,TE,Tim Wright,2500,3.467,Det@StL 01:00PM ET
4,TE,Derek Carrier,2500,3.218,Was@Chi 01:00PM ET
4,TE,Nick Boyle,2500,3.209,Sea@Bal 01:00PM ET
4,TE,Ed Dickson,2500,3.142,Atl@Car 01:00PM ET
4,TE,Jake Stoneburner,2500,3.1,NYG@Mia 08:30PM ET
4,TE,Dwayne Allen,2500,2.97,Ind@Jax 01:00PM ET
4,TE,Josh Hill,2500,2.817,NO@TB 01:00PM ET
4,TE,C.J. Fiedorowicz,2500,2.808,NE@Hou 08:30PM ET
4,TE,Craig Stevens,2500,2.733,Ten@NYJ 01:00PM ET
4,TE,Virgil Green,2500,2.592,Oak@Den 04:05PM ET
4,TE,Brandon Pettigrew,2500,2.571,Det@StL 01:00PM ET
4,TE,Michael Hoomanawanui,2500,2.55,NO@TB 01:00PM ET
4,TE,Dion Sims,2500,2.4,NYG@Mia 08:30PM ET
4,TE,Clay Harbor,2500,2.391,Ind@Jax 01:00PM ET
4,TE,Brandon Myers,2500,2.245,NO@TB 01:00PM ET
4,TE,Marcedes Lewis,2500,2.067,Ind@Jax 01:00PM ET
4,TE,Chris Gragg,2500,2.044,Buf@Phi 01:00PM ET
4,TE,Lee Smith,2500,2.027,Oak@Den 04:05PM ET
4,TE,Jack Doyle,2500,1.767,Ind@Jax 01:00PM ET
4,TE,John Phillips,2500,1.75,SD@KC 01:00PM ET
4,TE,Garrett Graham,2500,1.625,NE@Hou 08:30PM ET
4,TE,Jerome Cunningham,2500,1.62,NYG@Mia 08:30PM ET
4,TE,Gavin Escobar,2500,1.617,Dal@GB 04:25PM ET
4,TE,Blake Bell,2500,1.59,SF@Cle 01:00PM ET
4,TE,C.J. Uzomah,2500,1.4,Pit@Cin 01:00PM ET
4,TE,Ryan Hewitt,2500,1.175,Pit@Cin 01:00PM ET
4,TE,Jeff Cumberland,2500,1.155,Ten@NYJ 01:00PM ET
4,TE,Levine Toilolo,2500,0.967,Atl@Car 01:00PM ET
4,TE,Jim Dray,2500,0.775,SF@Cle 01:00PM ET
4,TE,Kellen Davis,2500,0.742,Ten@NYJ 01:00PM ET
4,TE,Demetrius Harris,2500,0.675,SD@KC 01:00PM ET
4,TE,Luke Stocker,2500,0.66,NO@TB 01:00PM ET
4,TE,James Hanna,2500,0.64,Dal@GB 04:25PM ET
4,TE,Trey Burton,2500,0.575,Buf@Phi 01:00PM ET
4,TE,E.J. Bibbs,2500,0.567,SF@Cle 01:00PM ET
4,TE,Asante Cleveland,2500,0.55,NE@Hou 08:30PM ET
4,TE,Geoff Swaim,2500,0.5,Dal@GB 04:25PM ET
4,TE,Cory Harkey,2500,0.45,Det@StL 01:00PM ET
4,TE,Cooper Helfet,2500,0.4,Sea@Bal 01:00PM ET
4,TE,Michael Williams,2500,0.355,NE@Hou 08:30PM ET
4,TE,Tyler Kroft,2500,0.342,Pit@Cin 01:00PM ET
4,TE,Matt Spaeth,2500,0.333,Pit@Cin 01:00PM ET
4,TE,Brian Parker,2500,0.32,SD@KC 01:00PM ET
4,TE,Tony Moeaki,2500,0.3,Atl@Car 01:00PM ET
4,TE,Phillip Supernaw,2500,0.217,Ten@NYJ 01:00PM ET
4,TE,Nic Jacobs,2500,0.145,Ind@Jax 01:00PM ET
4,TE,Khari Lee,2500,0.142,Was@Chi 01:00PM ET
4,TE,Matthew Mulligan,2500,0.1,Buf@Phi 01:00PM ET
4,TE,David Johnson,2500,0.033,SD@KC 01:00PM ET
4,TE,Clark Harris,2500,0,Pit@Cin 01:00PM ET
4,TE,Andrew DePaola,2500,0,NO@TB 01:00PM ET
4,TE,Kyle Nelson,2500,0,SF@Cle 01:00PM ET
4,TE,Patrick Scales,2500,0,Was@Chi 01:00PM ET
4,TE,Beau Brinkley,2500,0,Ten@NYJ 01:00PM ET
4,TE,James Winchester,2500,0,SD@KC 01:00PM ET
4,TE,Gabe Holmes,2500,0,Oak@Den 04:05PM ET
4,TE,Je'Ron Hamm,2500,0,Was@Chi 01:00PM ET
4,TE,Scott Simonson,2500,0,Atl@Car 01:00PM ET
4,TE,Kennard Backman,2500,0,Dal@GB 04:25PM ET
5,DST,Seahawks ,3500,10.417,Sea@Bal 01:00PM ET
5,DST,Patriots ,3500,7.417,NE@Hou 08:30PM ET
5,DST,Broncos ,3400,12.917,Oak@Den 04:05PM ET
5,DST,Panthers ,3400,10.583,Atl@Car 01:00PM ET
5,DST,Bengals ,3300,9.083,Pit@Cin 01:00PM ET
5,DST,Chiefs ,3200,9.917,SD@KC 01:00PM ET
5,DST,Packers ,3200,7.083,Dal@GB 04:25PM ET
5,DST,Jets ,3200,7.083,Ten@NYJ 01:00PM ET
5,DST,Rams ,2800,8.333,Det@StL 01:00PM ET
5,DST,Bills ,2800,6.417,Buf@Phi 01:00PM ET
5,DST,Lions ,2700,6.167,Det@StL 01:00PM ET
5,DST,Steelers ,2600,8.833,Pit@Cin 01:00PM ET
5,DST,Redskins ,2600,7.75,Was@Chi 01:00PM ET
5,DST,Dolphins ,2600,6.833,NYG@Mia 08:30PM ET
5,DST,Browns ,2600,5.25,SF@Cle 01:00PM ET
5,DST,Eagles ,2500,9.583,Buf@Phi 01:00PM ET
5,DST,Giants ,2500,9,NYG@Mia 08:30PM ET
5,DST,Falcons ,2500,6.5,Atl@Car 01:00PM ET
5,DST,Bears ,2500,5.5,Was@Chi 01:00PM ET
5,DST,Ravens ,2300,7.417,Sea@Bal 01:00PM ET
5,DST,Titans ,2300,6.667,Ten@NYJ 01:00PM ET
5,DST,Colts ,2300,6.5,Ind@Jax 01:00PM ET
5,DST,Raiders ,2300,5.917,Oak@Den 04:05PM ET
5,DST,Jaguars ,2300,5.833,Ind@Jax 01:00PM ET
5,DST,Buccaneers ,2200,8,NO@TB 01:00PM ET
5,DST,Texans ,2200,7,NE@Hou 08:30PM ET
5,DST,Cowboys ,2100,5.583,Dal@GB 04:25PM ET
5,DST,Saints ,2100,5.25,NO@TB 01:00PM ET
5,DST,49ers ,2100,4.5,SF@Cle 01:00PM ET
5,DST,Chargers ,2100,4.167,SD@KC 01:00PM ET
